"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"42","4105_016","Churchill, Manitoba",28,9,2016-06-24 03:52:04,-93.833645,-93.83599,-93.83599,58.71521,58.71955,58.71955,2016-08-27 01:50:12,1,63.9153703703704,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"43","4105_016","Churchill, Manitoba",9,10,2016-09-01 11:02:12,-94.065184249026,-95.4876559868979,-92.9978342523343,57.8243913636713,56.2487704736845,59.3901254705962,2016-09-06 11:13:35,2,5.00790509259259,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"44","4105_016","Churchill, Manitoba",10,3,2016-09-30 22:55:02,-77.9963278513704,-79.1504368230797,-76.811843562719,37.9114747664994,34.2247250902029,45.8211408453198,2016-10-09 11:06:17,4,8.5078125,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"45","4105_017","Churchill, Manitoba",28,9,2016-06-17 04:10:12,-93.833645,-93.84027,-93.84027,58.71521,58.71087,58.71087,2016-08-28 10:42:15,1,72.2722569444444,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"46","4105_017","Churchill, Manitoba",9,10,2016-09-01 10:58:23,-93.7338618690609,-94.967020079491,-92.9782419866036,57.5911869376672,56.3232488470794,59.1176458378374,2016-09-10 01:04:20,2,8.58746527777778,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"47","4105_017","Churchill, Manitoba",10,16,2016-09-15 11:16:15,-78.6176036400522,-78.6286925862805,-78.611182837758,49.8775187738598,49.8337559391698,49.899870704409,2016-10-22 11:34:40,3,37.0127893518519,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"48","4210_002","Churchill, Manitoba",28,9,2016-06-24 03:59:02,-93.833645,-93.8201,-93.8201,58.71521,58.63169,58.63169,2016-08-24 02:11:09,1,60.9250810185185,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"49","4210_002","Churchill, Manitoba",9,10,2016-09-11 11:01:41,-83.5887608270555,-85.984582193223,-81.3030189163999,50.9058709158938,45.9220397334318,55.0274529615158,2016-09-13 23:57:59,4,2.53909722222222,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"50","4210_002","Churchill, Manitoba",10,3,2016-09-30 11:24:30,-78.3574260136023,-79.4535403727833,-77.1728390173245,38.7006160851967,33.8376441167286,46.9725493869799,2016-10-08 11:15:43,6,7.99390046296296,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"51","4210_004","Churchill, Manitoba",28,9,2016-06-18 01:53:56,-93.833645,-93.8277,-93.8277,58.71521,58.73192,58.73192,2016-06-19 04:05:56,1,1.09166666666667,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"52","4210_004","Churchill, Manitoba",9,10,2016-09-01 11:05:12,-92.7522896201953,-95.8407598091572,-90.1728710815875,55.9930952007282,52.5858673210295,58.9614929442936,2016-09-03 11:17:01,3,2.00820601851852,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"53","4210_004","Churchill, Manitoba",10,23,2016-09-23 23:15:44,-77.6681454529261,-78.5686234259062,-76.795808581886,36.6897118490898,34.1673025386168,44.2952702960205,2016-10-09 11:04:54,5,15.4924768518519,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"54","4210_006","Churchill, Manitoba",28,24,2016-06-17 03:52:00,-93.833645,-93.85276,-93.85276,58.71521,58.69371,58.69371,2016-08-24 02:11:30,1,67.9302083333333,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"55","4210_006","Churchill, Manitoba",24,8,2016-09-15 10:18:30,-71.8786546857019,-73.2055631390819,-70.4631511103096,56.1575241773288,53.6687497735598,57.6847997223989,2016-09-21 23:03:30,2,6.53125,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"56","4210_006","Churchill, Manitoba",8,3,2016-09-26 22:46:00,-74.1731679105089,-74.2625434029316,-73.8997161443532,18.3460620830701,17.973026297573,18.9097220897276,2016-10-08 10:48:30,3,11.5017361111111,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"57","4210_006","Churchill, Manitoba",3,19,2016-10-13 09:57:30,-65.3736672009204,-66.7263597919817,-64.3023374195061,-6.10676671281775,-7.65650662028603,-3.21767537645799,2016-10-16 22:17:30,4,3.51388888888889,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
