"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"51","V8296_017",14,13,"2019-10-07 04:00:00",-72.4775726248532,-73.5143520421762,-71.5772669242143,19.01,NA,NA,"2019-10-11 04:00:00",6,4,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"52","V8296_017",13,26,"2019-10-12 04:00:00",-71.2984116623193,-71.3699885217609,-71.2558077484109,6.49353516286714,5.9930760060434,6.91555914968973,"2020-03-29 10:31:50",7,169.272106481481,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"53","V8296_025",26,14,"2019-06-18 00:59:07",-71.08742,-71.09769,-71.09769,47.38323,47.37864,47.37864,"2019-06-19 01:07:52",1,1.00607638888889,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"54","V8296_025",14,15,"2019-10-06 04:00:00",-72.5000375406609,-74.738631786375,-71.6171999020308,18.747636,NA,NA,"2019-10-16 04:00:00",3,10,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"55","V8296_025",15,26,"2019-10-17 04:00:00",-72.0155945477635,-72.3659627940742,-71.6906410145754,3.74133639742428,2.09572400106461,5.16397370119166,"2019-11-29 10:29:03",4,43.2701736111111,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"56","V8296_026",26,5,"2019-07-09 23:50:34",-71.08742,-71.08306,-71.08306,47.38323,47.3811,47.3811,"2019-07-11 00:58:33",1,1.04721064814815,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"57","V8296_026",5,14,"2019-09-15 10:04:57",-71.5228124616151,-72.4615491273798,-70.7095372861416,50.678354891224,47.3807193060165,54.1826564831086,"2019-09-19 10:18:07",7,4.00914351851852,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"58","V8296_026",14,15,"2019-09-22 10:23:07",-72.1645449902854,-72.1848401061036,-72.1304422975494,19.7919710204436,18.8159352817291,20.1987577524623,"2019-09-30 22:56:28",8,8.52315972222222,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"59","V8296_026",15,26,"2019-10-02 10:21:22",-72.7397498383975,-72.7522409648813,-72.7340486309375,2.53005821042273,2.41758853800005,2.58872606059556,"2020-04-18 10:41:07",9,199.013715277778,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"60","V8757_018",26,5,"2019-07-12 00:39:42",-71.08742,-71.08742,-71.08742,47.38323,47.38517,47.38517,"2019-08-07 09:15:30",1,26.3581944444444,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
