"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"54","A",13,17,2014-05-21 00:49:27.625264,-79.8850496473387,-81.2728013673301,-78.4038864829709,39.2840013641876,37.8729476970904,41.3577899886082,2014-05-23 09:40:34.679621,14,2.36883164765934,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Stopover",0.0419698228359339,0.545607696867141,"Eastern Region"
"55","B",17,12,NA,-72.815699,-72.815699,-72.815699,44.528354,44.528354,44.528354,NA,1,NA,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Breeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"56","B",12,13,2013-10-24 04:00:00,-71.478850865709,-71.6452360907002,-71.3017056951029,7.11680297178029,6.3696681658883,7.85643997253581,2014-04-19 10:26:30,7,177.268402777778,"Non-breeding period","Mount Mansfield, Vermont, USA","Eastern",1,"Nonbreeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"57","B",13,17,2014-04-25 10:30:57,-77.8921633490294,-78.6467234430735,-77.1579517355133,37.5677841694316,36.3565218059248,39.0453029725831,2014-05-07 10:00:42,8,11.9789930555556,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Stopover",0.0419698228359339,0.545607696867141,"Eastern Region"
"58","blpw09",23,5,NA,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,NA,1,NA,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Breeding",0.00620888092093271,0.043462166446529,"Western Region"
"59","blpw09",5,4,2016-10-29 22:13:30,-62.0029884272656,-62.2202221208414,-61.7725741872728,2.84367006995402,1.98075777603218,3.7249119682734,2017-04-25 22:38:03,7,178.017048611111,"Non-breeding period","Whitehorse, Yukon","Western",1,"Nonbreeding",0.00620888092093271,0.043462166446529,"Western Region"
"60","blpw09",4,23,2017-05-01 10:44:28,-88.5691696614575,-89.981670202064,-87.1775697977123,35.1305299214469,33.109172235159,37.4002743592098,2017-05-12 01:05:15,8,10.5977662037037,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"61","blpw12",23,1,NA,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,NA,1,NA,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Breeding",0.00620888092093271,0.043462166446529,"Western Region"
"62","blpw12",1,10,2016-10-20 10:02:54,-64.2417722495439,-64.3722491925339,-64.1012758894716,4.92045420012008,4.15174836498643,5.63250069436032,2017-04-18 09:56:21,9,179.995451388889,"Non-breeding period","Whitehorse, Yukon","Western",1,"Nonbreeding",0.00620888092093271,0.043462166446529,"Western Region"
"63","blpw12",10,3,2017-04-20 10:31:39,-81.8013480202635,-82.8724649123087,-80.9186057292971,29.5425720736718,27.2564346054664,33.3175033339316,2017-04-26 00:22:39,10,5.57708333333333,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
