"","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.arrival","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","Breeding_region_MC","site_type","NB_count","IQR.lon.dist","IQR.lat.dist","NB.last.site.arrival","cluster","next.cluster"
"52","4105_017",2017-05-17 10:13:13,2017-05-23 10:15:15,-90.3271407981796,-91.8429326564569,-88.8808011788265,40.0102162770719,38.6157364078794,41.6411240103658,9,6.00141203703704,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Stopover",NA,252548.343120734,336784.607361069,2016-11-15 22:28:51,4,15
"53","4105_017",2017-05-31 03:13:19,2017-06-21 08:07:28,-93.8313,-93.84027,-93.84027,58.71955,58.71087,58.71087,10,21.2042708333333,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"54","4210_002",NA,NA,-93.8313,-93.8201,-93.8201,58.71955,58.63169,58.63169,1,NA,"Pre-breeding migration","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Breeding",NA,NA,NA,NA,15,5
"55","4210_002",2016-10-15 21:56:44,2017-04-28 22:31:04,-63.8729207731795,-64.0248808317859,-63.7222618233636,-1.51110274627427,-2.25209951903009,-0.77190205859362,7,195.023842592593,"Non-breeding period","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Nonbreeding",1,33675.678552746,164774.827569284,2016-10-15 21:56:44,5,3
"56","4210_002",2017-05-04 10:45:34,2017-05-12 00:32:30,-83.9101765703919,-85.4536365824362,-82.4100370568554,32.9833291749753,30.7296061328305,35.8450484776959,8,7.57425925925926,"Pre-breeding migration","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Stopover",NA,284195.383889269,569448.437012757,2016-10-15 21:56:44,3,4
"57","4210_002",2017-05-13 10:30:45,2017-05-24 01:47:36,-92.0601051844349,-93.2852734271977,-90.7492220614326,39.8479269991148,38.5139351549827,41.4254688722774,9,10.6367013888889,"Pre-breeding migration","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Stopover",NA,216737.114782112,324110.450836683,2016-10-15 21:56:44,4,NA
"58","4210_002",2017-05-25 10:03:37,2017-05-28 09:55:37,-97.7358079813175,-100.027593975116,-95.4740224371633,50.2718326519296,49.1802006731056,51.868773245391,10,2.99444444444444,"Pre-breeding migration","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Stopover",NA,323933.465005437,299290.529707569,2016-10-15 21:56:44,4,15
"59","4210_002",2017-06-01 03:33:37,2017-06-22 08:13:24,-93.8313,-93.8201,-93.8201,58.71955,58.63169,58.63169,11,21.1942939814815,"Pre-breeding migration","","2740-81732",NA,"Setophaga","2016-06-22","","2017-06-21","","2016-06-22","2017-06-21","","After Hatching Year",78,13.5,"Male","striata","harness",58.63169,-93.8201,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.71696,92.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-15","2017-04-28",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",0,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"60","4210_004",NA,NA,-93.8313,-93.8277,-93.8277,58.71955,58.73192,58.73192,1,NA,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Breeding",NA,NA,NA,NA,15,8
"61","4210_004",2016-11-30 10:41:01.553841,2017-04-17 10:39:49.652817,-72.8691369610969,-73.0764116721332,-72.689838449035,1.09292153611146,0.205991491068017,1.9318190089905,8,137.999167812221,"Non-breeding period","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Nonbreeding",2,43025.305568237,192118.24049215,2016-11-30 10:41:01.553841,8,12
"62","4210_004",2017-04-18 22:56:52.034327,2017-04-29 10:26:06.704901,-71.6425811346046,-72.6276015847344,-70.6981584930236,8.0510878944783,4.98008703560056,11.2421866007917,9,10.4786420205346,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Stopover",NA,212667.418145537,697093.734893861,2016-11-30 10:41:01.553841,12,9
"63","4210_004",2017-04-30 23:04:24.086412,2017-05-05 22:55:16.024781,-68.9855437374931,-69.6351825706209,-68.430427097689,10.9945031353465,9.84847099814987,11.4383694926343,10,4.9936566940833,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Stopover",NA,131651.102766995,176986.690818999,2016-11-30 10:41:01.553841,9,3
"64","4210_004",2017-05-09 10:23:06.581639,2017-05-11 10:33:09.756986,-82.4970311103088,-84.8399936908925,-80.2499972121923,32.6867982984346,29.5076799924018,36.8349774640406,11,2.00698119615239,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Stopover",NA,430005.081738946,815671.023433668,2016-11-30 10:41:01.553841,3,11
"65","4210_004",2017-05-21 10:05:44.633724,2017-05-24 01:10:42.602908,-84.62854898214,-86.6327643760539,-82.5312261954198,41.013383225026,38.9357958578303,43.622561362062,12,2.62844871741202,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Stopover",NA,344484.497529132,521728.349398556,2016-11-30 10:41:01.553841,11,15
"66","4210_004",2017-06-13 03:54:41.356383,2017-06-26 08:44:16.789978,-93.8313,-93.8277,-93.8277,58.71955,58.73192,58.73192,13,13.2011045555025,"Pre-breeding migration","","2740-81716",NA,"Setophaga","2016-06-18","","2017-06-24","","2016-06-18","2017-06-24","","After Second Year",76,12.5,"Male","striata","harness",58.73192,-93.8277,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.52651409,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No ","Central",FALSE,TRUE,-93.8313,58.71955,"22:45.2","39:49.7",2017,"2017-03-20","No","2016-06-20","2016-09-05","2017-06-12","2017-06-21",0,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"67","V7638_001",NA,NA,-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,1,NA,"Pre-breeding migration","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.12,1000,20,3,2,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"52:49.3","02:24.8",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"Northwestern Region","Breeding",NA,NA,NA,NA,16,5
"68","V7638_001",2018-11-03 09:52:49.336562,2019-04-27 10:02:24.751165,-62.3906313299497,-62.3959581459541,-62.384281275074,3.4101218518245,3.38270680662244,3.43470412139902,11,175.006659891238,"Non-breeding period","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.12,1000,20,3,2,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"52:49.3","02:24.8",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"Northwestern Region","Nonbreeding",1,1297.56169833062,5788.31460354644,2018-11-03 09:52:49.336562,5,11
"69","V7638_001",2019-05-05 10:52:09.987261,2019-05-13 00:58:45.833601,-87.4256750395129,-89.7793217696849,-84.8732621922727,39.9058659933238,37.2520564850833,43.5341259931785,12,7.58791488819652,"Pre-breeding migration","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.12,1000,20,3,2,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"52:49.3","02:24.8",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"Northwestern Region","Stopover",NA,418891.054253724,699316.778769101,2018-11-03 09:52:49.336562,11,16
"70","V7638_001",2019-06-11 08:45:57.43945,2019-06-12 11:09:42.858718,-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,14,1.09983124152654,"Pre-breeding migration","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.12,1000,20,3,2,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"52:49.3","02:24.8",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"Northwestern Region","Breeding",NA,NA,NA,NA,16,NA
"71","V7638_005",NA,NA,-149.416795,-149.41446,-149.41446,63.722625,63.72635,63.72635,1,NA,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,2,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-11-10","2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"Northwestern Region","Breeding",NA,NA,NA,NA,16,1
"72","V7638_005",2019-03-22 22:40:41,2019-04-20 22:29:14.428571,-65.1883736518327,-66.587280781369,-63.8448743602949,6.66520530035395,-0.25183914132568,10.0900591503255,9,28.9920535714234,"Non-breeding period","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,2,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-11-10","2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"Northwestern Region","Nonbreeding",2,303219.583807457,1151254.85166244,2019-03-22 22:40:41,1,2
"73","V7638_005",2019-04-24 10:22:53,2019-04-26 23:41:53,-76.6988495599096,-76.7483840027995,-76.6531478382523,25.4585725924613,25.4088069114404,25.5038822466047,10,2.55486111111111,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,2,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-11-10","2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"Northwestern Region","Stopover",NA,9572.18282619373,10583.7378974879,2019-03-22 22:40:41,2,6
"74","V7638_005",2019-05-06 01:10:22,2019-05-12 01:05:51,-91.0349636241545,-94.3808563106522,-87.5801566787595,36.2197481130469,33.1068534609756,40.2173341440655,11,5.99686342592593,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,2,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-11-10","2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"Northwestern Region","Stopover",NA,610630.215448797,791535.088936977,2019-03-22 22:40:41,6,16
"75","V7638_005",2019-06-10 08:40:18,2019-06-11 11:11:23.666667,-149.416795,-149.41446,-149.41446,63.722625,63.72635,63.72635,12,1.10492669753454,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,2,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-11-10","2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"Northwestern Region","Breeding",NA,NA,NA,NA,16,NA
"76","V7638_009",NA,NA,-149.416795,-149.42673,-149.42673,63.722625,63.72141,63.72141,1,NA,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.13,1000,20,3,2,0.75,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,0,"Northwestern Region","Breeding",NA,NA,NA,NA,16,5
"77","V7638_009",2018-10-27 09:55:46,2019-04-26 22:24:20.705882,-62.9570363798023,-63.0661013650082,-62.8194640205788,1.36299606763298,0.853091413274899,1.98702230074251,8,181.519846132894,"Non-breeding period","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.13,1000,20,3,2,0.75,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,0,"Northwestern Region","Nonbreeding",1,27447.7753248176,126228.608987659,2018-10-27 09:55:46,5,4
"78","V7638_009",2019-05-05 10:48:40,2019-05-13 00:50:54,-90.5129940261058,-92.2829203962681,-88.7046282318424,38.9578789024881,36.6182711392944,41.6217790922292,9,7.58488425925926,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.13,1000,20,3,2,0.75,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,0,"Northwestern Region","Stopover",NA,309727.695775878,556987.957500801,2018-10-27 09:55:46,4,7
"79","V7638_009",2019-05-23 12:13:08,2019-05-27 06:17:29.5,-134.997482550031,-142.308064616327,-132.543646818536,58.5277767652442,56.5207999483491,59.6892136015175,10,3.75302662037037,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.13,1000,20,3,2,0.75,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,0,"Northwestern Region","Stopover",NA,566991.081157689,352706.194493168,2018-10-27 09:55:46,7,16
"80","V7638_009",2019-06-13 08:11:20,2019-06-14 10:37:50,-149.416795,-149.42673,-149.42673,63.722625,63.72141,63.72141,11,1.10173611111111,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.13,1000,20,3,2,0.75,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,0,"Northwestern Region","Breeding",NA,NA,NA,NA,16,NA
"81","V7638_010",NA,NA,-149.416795,-149.40282,-149.40282,63.722625,63.717,63.717,1,NA,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.59768667,93.5,0.1,1000,20,3,2,0.84,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2018-10-26","2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"Northwestern Region","Breeding",NA,NA,NA,NA,16,5
"82","V7638_010",2019-02-27 22:38:13.945628,2019-04-27 22:31:56.359165,-63.0668308885865,-64.2396155320214,-61.8864932846587,3.83945562238305,-3.36268844743619,9.44110981500321,7,58.9956297863082,"Non-breeding period","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.59768667,93.5,0.1,1000,20,3,2,0.84,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2018-10-26","2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"Northwestern Region","Nonbreeding",2,261360.369346764,1425312.30279456,2019-02-27 22:38:13.945628,5,3
"83","V7638_010",2019-05-04 10:24:03.400487,2019-05-07 00:36:25.108688,-83.3397942263747,-89.0693824291061,-80.3380384934366,31.8632673318613,26.6879525209381,37.7737425856521,8,2.5919179189895,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08","","","","","After Hatching Year ",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.59768667,93.5,0.1,1000,20,3,2,0.84,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2018-10-26","2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"Northwestern Region","Stopover",NA,825280.126506381,1234064.5050451,2019-02-27 22:38:13.945628,3,6
