"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"33","4105_017","Churchill, Manitoba",11,13,2017-05-13 10:24:41,-86.0714988137564,-88.654243763928,-83.7377615049447,40.012472148705,37.3500173600178,42.7751051531555,2017-05-16 01:08:12,8,2.61355324074074,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"34","4105_017","Churchill, Manitoba",13,22,2017-05-17 10:13:13,-90.2916107123272,-91.6999329168169,-88.9381661680547,43.4882108676695,42.2495780738245,45.0672327788175,2017-05-23 10:15:15,9,6.00141203703704,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"35","4210_002","Churchill, Manitoba",8,7,2016-10-15 21:56:44,-63.8661094233089,-64.0207270213974,-63.7134313644078,-1.47926538409304,-2.21799133719481,-0.74386691775165,2017-04-28 22:31:04,7,195.023842592593,"Non-breeding period","Central",1,"Nonbreeding",0.0176410271998708,0.211692326398449,"Central"
"36","4210_002","Churchill, Manitoba",7,3,2017-05-04 10:45:34,-83.8547144473173,-85.3771921220321,-82.3057663978011,33.0202956743715,30.7419221091555,35.7180769955116,2017-05-12 00:32:30,8,7.57425925925926,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"37","4210_002","Churchill, Manitoba",3,14,2017-05-13 10:30:45,-92.0383655336005,-93.1965792131648,-90.7644519120386,39.8192952353298,38.5279871079855,41.4909843570015,2017-05-24 01:47:36,9,10.6367013888889,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"38","4210_002","Churchill, Manitoba",14,22,2017-05-25 10:03:37,-97.9413738970327,-100.185272694743,-95.7207179986048,50.2327931703044,49.1161102634488,51.7267467222975,2017-05-28 09:55:37,10,2.99444444444444,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"39","4210_004","Churchill, Manitoba",15,12,2017-03-20 23:01:50,-71.0549882837545,-71.7733791357817,-70.2919127901948,5.88840636771212,1.4183868105866,10.2123910826299,2017-04-17 10:31:47,7,27.4791319444444,"Non-breeding period","Central",2,"Nonbreeding",0.0176410271998708,0.211692326398449,"Central"
"40","4210_004","Churchill, Manitoba",12,6,2017-04-18 22:48:47,-69.5207782794332,-70.4912492979479,-68.5905929001679,7.44388275062058,4.06476944442126,10.9582520101583,2017-04-29 10:17:45,8,10.4784490740741,"Non-breeding period","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"41","4210_004","Churchill, Manitoba",6,7,2017-04-30 22:56:00,-66.7563669634863,-67.2960966322259,-66.2889147839346,10.5140076018031,9.08119217951653,11.0391500499764,2017-05-05 22:46:44,9,4.99356481481481,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"42","4210_004","Churchill, Manitoba",7,11,2017-05-09 10:14:29,-81.1971297019934,-83.0812554605927,-78.0966065873926,33.361848827292,30.0983011357032,37.1168252295231,2017-05-11 10:24:29,10,2.00694444444444,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
